New Obstacle Set:
# obs = 10,
radius bounds, mu, sigma = (0.1-10,2,0.5)
x bounds, mu, sigma = (5-25.0,15.0,5.0)
y bounds, mu, sigma = (0-20.0,15.0,5.0)
radius,x,y
2.408477506182648,15.619941076246963,8.28769116225278
1.3249286496677615,22.783143816076276,13.326325508433737
2.0622741550608827,16.434391790712294,17.33475702663555
2.3782177757114438,13.151456990093504,13.380879215133373
2.240193604700498,8.68009946164522,10.829599863238059
0.7514671089559697,13.174504027698134,18.558199525471654
1.6485596088597851,10.221602577875776,4.109312109704906
1.3030024182672082,6.363530674927864,14.711342056187705
2.5283710588279846,22.320314355829474,8.595614833971412
1.2299115859139054,23.68994248263305,16.761639273806054
