New Obstacle Set:
# obs = 20,
radius bounds, mu, sigma = (0.1-10,2,0.5)
x bounds, mu, sigma = (5-25.0,15.0,5.0)
y bounds, mu, sigma = (0-20.0,15.0,5.0)
radius,x,y
1.9398923933686474,21.422353352527296,12.3521790507419
2.219121663871444,16.695701852306772,14.727590584935657
2.996091723659423,10.168138139969038,8.111072130284004
1.604979402162256,20.134584416922277,7.351462356625325
2.1304955729618538,12.047748634303705,14.424101766264322
1.72211013350105,16.182307401190457,6.630578661592892
2.274198962683225,20.852101399481256,17.195056543393306
1.3220306404979785,14.15398754509053,10.468607018172182
1.7577215111893663,7.743228456348122,17.657974394026656
1.568016897281984,7.578562830397544,3.1850426278825683
1.826640284649632,19.429470380651914,2.816929854359568
1.0135220707860344,8.203545175861354,12.264384445232585
1.563104530234648,14.34227876710702,2.086506884872355
1.4620149209785964,14.417502588380877,18.209499599621445
1.7001526341396742,17.844121581637427,10.273641154187121
0.8243926924893421,23.6781165644902,14.708616547675996
0.7562069684827755,6.015241935372407,12.628287525707638
1.247312811969776,10.73065042138223,2.452420854841206
0.8604226892221243,10.798873382492442,18.575830044419202
0.49045277115676433,17.174219236469987,19.24463817673835
